index,org_code,period,attendances,breaches
4092,RPA,Apr-16,"8,878.0","1,970.0"
4093,RVJ,Apr-16,"6,931.0","1,586.0"
4094,RBZ,Apr-16,"3,589.0",294.0
4097,RTH,Apr-16,"10,401.0","1,494.0"
4100,RK9,Apr-16,"7,665.0","1,082.0"
4102,RD3,Apr-16,"5,424.0",593.0
4103,RHU,Apr-16,"8,563.0","2,647.0"
4107,RHW,Apr-16,"8,569.0",873.0
4109,REF,Apr-16,"5,567.0","1,218.0"
4111,RH8,Apr-16,"7,905.0",542.0
4112,RA2,Apr-16,"5,399.0",774.0
4113,RD1,Apr-16,"5,749.0",875.0
4115,RNZ,Apr-16,"3,693.0",351.0
4122,RTP,Apr-16,"7,520.0",654.0
4124,RBA,Apr-16,"5,102.0",459.0
4126,RDZ,Apr-16,"5,921.0",658.0
4128,RA9,Apr-16,"5,923.0",919.0
4130,RHM,Apr-16,"7,874.0","1,139.0"
4132,RA7,Apr-16,"8,634.0","1,342.0"
4134,RYR,Apr-16,"11,173.0",416.0
4136,RA3,Apr-16,"4,205.0",997.0
4141,RA4,Apr-16,"3,813.0",303.0
4142,RF4,Mar-18,"21,452.0","6,495.0"
4145,R1H,Mar-18,"28,465.0","6,379.0"
4152,RQM,Mar-18,"18,906.0","1,564.0"
4154,RJ6,Mar-18,"6,672.0","1,884.0"
4157,RVR,Mar-18,"12,960.0","1,431.0"
4160,RJ1,Mar-18,"13,467.0","2,581.0"
4164,RQX,Mar-18,"10,768.0",898.0
4166,RYJ,Mar-18,"10,057.0","3,828.0"
4169,RJZ,Mar-18,"16,452.0","6,284.0"
4171,RAX,Mar-18,"9,278.0","1,657.0"
4173,RJ2,Mar-18,"13,439.0","3,804.0"
4175,R1K,Mar-18,"12,581.0","4,524.0"
4179,RAP,Mar-18,"15,509.0","3,638.0"
4181,RAL,Mar-18,"20,453.0","3,784.0"
4184,RJ7,Mar-18,"13,421.0","2,726.0"
4187,RAS,Mar-18,"5,744.0","2,944.0"
4192,RRV,Mar-18,"11,760.0","1,814.0"
4195,RKE,Mar-18,"9,218.0","1,551.0"
4198,RDD,Mar-18,"12,757.0","2,433.0"
4199,RC1,Mar-18,"6,457.0","1,056.0"
4202,RQ3,Mar-18,"4,970.0",153.0
4203,RJF,Mar-18,"5,376.0",577.0
4205,RGT,Mar-18,"10,125.0","3,292.0"
4207,RFS,Mar-18,"7,087.0","1,081.0"
4209,RDE,Mar-18,"8,159.0",572.0
4212,RTG,Mar-18,"11,070.0","2,850.0"
4216,RWH,Mar-18,"9,125.0","2,645.0"
4220,RLT,Mar-18,"6,977.0","1,632.0"
4222,RR1,Mar-18,"19,646.0","5,418.0"
4225,RGQ,Mar-18,"7,005.0",964.0
4227,RGP,Mar-18,"5,460.0","1,049.0"
4229,RNQ,Mar-18,"7,538.0","2,368.0"
4233,RC9,Mar-18,"8,859.0",283.0
4238,RQ8,Mar-18,"8,347.0","1,789.0"
4240,RD8,Mar-18,"7,208.0","1,261.0"
4242,RM1,Mar-18,"8,650.0","3,423.0"
4244,RGN,Mar-18,"12,154.0","3,658.0"
4246,RNS,Mar-18,"8,355.0","1,799.0"
4251,RX1,Mar-18,"12,169.0","4,680.0"
4258,RXK,Mar-18,"13,805.0","3,556.0"
4261,RK5,Mar-18,"8,296.0","1,348.0"
4263,RXW,Mar-18,"8,661.0","3,389.0"
4268,RJC,Mar-18,"5,592.0",937.0
4270,RAJ,Mar-18,"7,473.0","1,771.0"
4273,RNA,Mar-18,"8,425.0","2,524.0"
4275,RQW,Mar-18,"8,546.0","3,030.0"
4276,RCX,Mar-18,"5,539.0","1,149.0"
4277,RL4,Mar-18,"10,985.0","2,793.0"
4279,RWD,Mar-18,"12,445.0","4,700.0"
4281,RRK,Mar-18,"9,936.0","2,154.0"
4282,RKB,Mar-18,"12,177.0","3,993.0"
4285,RWE,Mar-18,"17,906.0","5,934.0"
4287,RJE,Mar-18,"14,321.0","4,968.0"
4290,RBK,Mar-18,"6,607.0","2,471.0"
4293,RWG,Mar-18,"8,410.0","2,913.0"
4295,RGR,Mar-18,"5,642.0",904.0
4297,RWP,Mar-18,"10,145.0","4,387.0"
4299,RLQ,Mar-18,"4,740.0","1,252.0"
4301,REM,Mar-18,"7,129.0","2,697.0"
4303,RCF,Mar-18,"5,509.0",363.0
4304,RBS,Mar-18,"5,477.0",153.0
4306,RFF,Mar-18,"7,652.0",682.0
4307,RXL,Mar-18,"6,244.0","3,230.0"
4309,RMC,Mar-18,"8,927.0","2,127.0"
4311,RAE,Mar-18,"10,053.0","2,356.0"
4315,RWY,Mar-18,"12,114.0","1,782.0"
4316,RLN,Mar-18,"8,319.0","1,670.0"
4319,RJR,Mar-18,"6,172.0","1,504.0"
4321,RXP,Mar-18,"10,716.0","1,790.0"
4323,RP5,Mar-18,"11,106.0",926.0
4325,RJN,Mar-18,"4,024.0","1,160.0"
4327,RXR,Mar-18,"8,824.0","3,442.0"
4330,RR7,Mar-18,"7,609.0",601.0
4332,RCD,Mar-18,"4,240.0",369.0
4335,RWA,Mar-18,"11,408.0","2,876.0"
4338,RXN,Mar-18,"6,120.0","2,860.0"
4341,RR8,Mar-18,"16,643.0","5,866.0"
4346,R0A,Mar-18,"21,520.0","5,369.0"
4349,RBT,Mar-18,"5,653.0","1,663.0"
4351,RXF,Mar-18,"20,344.0","3,742.0"
4354,RNL,Mar-18,"7,661.0","1,327.0"
4356,RVW,Mar-18,"3,831.0",390.0
4360,RJL,Mar-18,"11,723.0","2,621.0"
4362,RTF,Mar-18,"8,316.0","1,240.0"
4366,RW6,Mar-18,"22,409.0","5,684.0"
4370,RQ6,Mar-18,"7,890.0","2,801.0"
4373,RM3,Mar-18,"8,567.0","1,646.0"
4376,RCU,Mar-18,"4,791.0",130.0
4378,RHQ,Mar-18,"9,314.0","2,985.0"
4382,RTR,Mar-18,"10,501.0",586.0
4384,RE9,Mar-18,"5,255.0",498.0
4386,RVY,Mar-18,"6,778.0","2,062.0"
4388,RBN,Mar-18,"9,864.0","3,187.0"
4390,RWJ,Mar-18,"7,342.0","2,863.0"
4392,RMP,Mar-18,"7,303.0","1,796.0"
4394,RTD,Mar-18,"9,785.0","1,297.0"
4397,RFR,Mar-18,"8,220.0","1,393.0"
4399,RTX,Mar-18,"7,594.0","2,141.0"
4402,RWW,Mar-18,"6,526.0","2,064.0"
4405,RBL,Mar-18,"7,513.0","2,763.0"
4409,RRF,Mar-18,"6,882.0","2,737.0"
4411,RCB,Mar-18,"9,291.0","2,959.0"
4413,RTK,Mar-18,"8,443.0","1,524.0"
4419,RXH,Mar-18,"13,069.0","2,653.0"
4423,RXQ,Mar-18,"6,796.0","1,877.0"
4427,RN7,Mar-18,"9,220.0","1,923.0"
4429,RBD,Mar-18,"3,916.0",349.0
4432,RVV,Mar-18,"14,381.0","4,534.0"
4434,RXC,Mar-18,"10,279.0","1,543.0"
4439,RDU,Mar-18,"20,180.0","3,409.0"
4441,RTE,Mar-18,"12,149.0","1,587.0"
4442,RN3,Mar-18,"6,333.0","1,826.0"
4444,RN5,Mar-18,"9,498.0","2,033.0"
4448,R1F,Mar-18,"3,859.0",821.0
4451,RWF,Mar-18,"12,790.0","1,607.0"
4453,RPA,Mar-18,"7,885.0","2,697.0"
4455,RVJ,Mar-18,"7,213.0","1,748.0"
4456,RBZ,Mar-18,"3,362.0","1,111.0"
4460,RTH,Mar-18,"11,323.0","2,755.0"
4464,RK9,Mar-18,"8,302.0","2,918.0"
4467,RD3,Mar-18,"5,637.0","1,018.0"
4469,RHU,Mar-18,"9,743.0","3,560.0"
4473,RHW,Mar-18,"9,119.0","1,921.0"
4476,REF,Mar-18,"5,841.0","1,571.0"
4478,RH8,Mar-18,"8,382.0",856.0
4480,RA2,Mar-18,"6,030.0",545.0
4482,RD1,Mar-18,"6,039.0","1,631.0"
4484,RNZ,Mar-18,"3,675.0",404.0
4492,RTP,Mar-18,"8,327.0",854.0
4495,RBA,Mar-18,"5,929.0",924.0
4497,RDZ,Mar-18,"6,872.0",776.0
4500,RA9,Mar-18,"6,009.0","1,664.0"
4502,RHM,Mar-18,"8,603.0","2,024.0"
4505,RA7,Mar-18,"9,501.0","2,264.0"
4508,RYR,Mar-18,"11,811.0","1,388.0"
4509,RA3,Mar-18,"3,837.0",867.0
4513,RA4,Mar-18,"4,537.0",179.0
4514,RF4,Feb-18,"18,668.0","5,628.0"
4517,R1H,Feb-18,"25,341.0","6,000.0"
4524,RQM,Feb-18,"16,205.0","1,328.0"
4526,RJ6,Feb-18,"6,309.0","1,955.0"
4529,RVR,Feb-18,"11,224.0","1,595.0"
4532,RJ1,Feb-18,"11,904.0","1,939.0"
4536,RQX,Feb-18,"9,545.0",534.0
4538,RYJ,Feb-18,"9,033.0","3,710.0"
4541,RJZ,Feb-18,"14,353.0","5,103.0"
4543,RAX,Feb-18,"8,124.0","1,382.0"
4545,RJ2,Feb-18,"11,969.0","2,975.0"
4547,R1K,Feb-18,"11,140.0","3,216.0"
4551,RAP,Feb-18,"14,041.0","2,477.0"
4553,RAL,Feb-18,"17,829.0","2,798.0"
4556,RJ7,Feb-18,"11,760.0","2,145.0"
4559,RAS,Feb-18,"5,088.0","2,488.0"
4564,RRV,Feb-18,"10,692.0","1,558.0"
4567,RKE,Feb-18,"8,085.0","1,124.0"
4570,RDD,Feb-18,"11,200.0","1,874.0"
4571,RC1,Feb-18,"5,795.0","1,115.0"
4574,RQ3,Feb-18,"4,779.0",326.0
4575,RJF,Feb-18,"5,100.0","1,179.0"
4577,RGT,Feb-18,"8,877.0","2,233.0"
4579,RFS,Feb-18,"6,358.0",453.0
4581,RDE,Feb-18,"7,111.0",889.0
4584,RTG,Feb-18,"10,124.0","2,317.0"
4588,RWH,Feb-18,"8,321.0","2,450.0"
4592,RLT,Feb-18,"6,232.0","1,389.0"
4594,RR1,Feb-18,"18,186.0","5,218.0"
4597,RGQ,Feb-18,"6,315.0",763.0
4599,RGP,Feb-18,"4,887.0",929.0
4601,RNQ,Feb-18,"6,635.0","2,060.0"
4605,RC9,Feb-18,"8,046.0",298.0
4610,RQ8,Feb-18,"7,196.0","1,590.0"
4612,RD8,Feb-18,"6,517.0","1,228.0"
4614,RM1,Feb-18,"7,593.0","3,325.0"
4616,RGN,Feb-18,"10,542.0","2,493.0"
4618,RNS,Feb-18,"7,532.0","2,113.0"
4623,RX1,Feb-18,"11,172.0","4,396.0"
4630,RXK,Feb-18,"12,705.0","3,357.0"
4633,RK5,Feb-18,"7,422.0","1,216.0"
4635,RXW,Feb-18,"7,910.0","3,051.0"
4640,RJC,Feb-18,"5,121.0",991.0
4642,RAJ,Feb-18,"6,442.0","1,136.0"
4645,RNA,Feb-18,"7,805.0","2,498.0"
4647,RQW,Feb-18,"7,584.0","2,801.0"
4648,RCX,Feb-18,"4,774.0","1,472.0"
4649,RL4,Feb-18,"10,018.0","2,396.0"
4651,RWD,Feb-18,"10,766.0","3,577.0"
4653,RRK,Feb-18,"9,322.0","2,048.0"
4654,RKB,Feb-18,"11,114.0","3,874.0"
4657,RWE,Feb-18,"16,531.0","5,165.0"
4659,RJE,Feb-18,"12,676.0","4,669.0"
4662,RBK,Feb-18,"5,986.0","2,101.0"
4665,RWG,Feb-18,"7,187.0","2,850.0"
4667,RGR,Feb-18,"5,158.0",839.0
4669,RWP,Feb-18,"9,160.0","3,817.0"
4671,RLQ,Feb-18,"4,338.0","1,387.0"
4673,REM,Feb-18,"6,469.0","2,091.0"
4675,RCF,Feb-18,"4,751.0",411.0
4676,RBS,Feb-18,"4,574.0",338.0
4678,RFF,Feb-18,"6,797.0",685.0
4679,RXL,Feb-18,"5,307.0","2,582.0"
4681,RMC,Feb-18,"7,672.0","1,729.0"
4683,RAE,Feb-18,"9,011.0","2,282.0"
4687,RWY,Feb-18,"11,191.0","1,403.0"
4688,RLN,Feb-18,"7,334.0","1,721.0"
4691,RJR,Feb-18,"5,476.0","1,489.0"
4693,RXP,Feb-18,"9,747.0","2,120.0"
4695,RP5,Feb-18,"9,948.0","1,407.0"
4697,RJN,Feb-18,"3,630.0","1,119.0"
4699,RXR,Feb-18,"7,774.0","2,591.0"
4702,RR7,Feb-18,"6,602.0",689.0
4704,RCD,Feb-18,"3,705.0",268.0
4707,RWA,Feb-18,"10,158.0","2,434.0"
4710,RXN,Feb-18,"5,201.0","2,120.0"
4713,RR8,Feb-18,"14,899.0","5,122.0"
4718,R0A,Feb-18,"18,881.0","4,021.0"
4721,RBT,Feb-18,"4,954.0","1,451.0"
4723,RXF,Feb-18,"18,110.0","2,345.0"
4726,RNL,Feb-18,"6,635.0",948.0
4728,RVW,Feb-18,"3,342.0",271.0
4732,RJL,Feb-18,"9,976.0","1,832.0"
4734,RTF,Feb-18,"7,481.0","1,577.0"
4738,RW6,Feb-18,"19,679.0","5,121.0"
4742,RQ6,Feb-18,"7,023.0","2,383.0"
4745,RM3,Feb-18,"7,433.0","1,946.0"
4748,RCU,Feb-18,"4,566.0",209.0
4750,RHQ,Feb-18,"8,396.0","3,566.0"
4754,RTR,Feb-18,"9,261.0",612.0
4756,RE9,Feb-18,"4,870.0",362.0
4758,RVY,Feb-18,"5,816.0","1,657.0"
4760,RBN,Feb-18,"8,406.0","2,219.0"
4762,RWJ,Feb-18,"6,400.0","1,872.0"
4764,RMP,Feb-18,"6,580.0","1,801.0"
4766,RTD,Feb-18,"8,991.0","1,276.0"
4769,RFR,Feb-18,"7,207.0",890.0
4771,RTX,Feb-18,"6,531.0","1,404.0"
4774,RWW,Feb-18,"5,745.0","1,598.0"
4777,RBL,Feb-18,"6,994.0","2,064.0"
4781,RRF,Feb-18,"6,073.0","1,700.0"
4783,RCB,Feb-18,"8,211.0","2,459.0"
4785,RTK,Feb-18,"7,590.0","1,806.0"
4791,RXH,Feb-18,"11,328.0","2,518.0"
4795,RXQ,Feb-18,"5,781.0","1,513.0"
4799,RN7,Feb-18,"7,995.0","1,623.0"
4801,RBD,Feb-18,"3,195.0",216.0
4804,RVV,Feb-18,"12,050.0","4,011.0"
4806,RXC,Feb-18,"8,321.0","1,139.0"
4810,RDU,Feb-18,"17,941.0","2,690.0"
4812,RTE,Feb-18,"11,015.0","1,271.0"
4813,RN3,Feb-18,"5,708.0","1,295.0"
4815,RN5,Feb-18,"8,375.0","1,814.0"
4819,R1F,Feb-18,"3,368.0",461.0
4822,RWF,Feb-18,"10,670.0","1,265.0"
4824,RPA,Feb-18,"6,830.0","1,992.0"
4826,RVJ,Feb-18,"6,656.0","2,166.0"
4827,RBZ,Feb-18,"3,180.0",866.0
4831,RTH,Feb-18,"10,195.0","2,286.0"
4835,RK9,Feb-18,"7,371.0","2,542.0"
4838,RD3,Feb-18,"4,667.0",936.0
4840,RHU,Feb-18,"7,928.0","2,903.0"
4844,RHW,Feb-18,"8,154.0","2,166.0"
4847,REF,Feb-18,"5,140.0","2,232.0"
4849,RH8,Feb-18,"7,595.0",987.0
4851,RA2,Feb-18,"5,241.0",295.0
4853,RD1,Feb-18,"5,485.0","1,635.0"
4855,RNZ,Feb-18,"3,499.0",387.0
4863,RTP,Feb-18,"7,197.0",984.0
4866,RBA,Feb-18,"5,150.0",652.0
4868,RDZ,Feb-18,"5,633.0",509.0
4871,RA9,Feb-18,"5,338.0","1,450.0"
4873,RHM,Feb-18,"7,394.0","1,771.0"
4876,RA7,Feb-18,"8,685.0","1,648.0"
4879,RYR,Feb-18,"10,131.0",849.0
4880,RA3,Feb-18,"3,364.0",813.0
4884,RA4,Feb-18,"3,933.0",246.0
4885,RF4,Jan-18,"21,317.0","6,104.0"
4888,R1H,Jan-18,"27,281.0","5,839.0"
4895,RQM,Jan-18,"17,990.0","1,406.0"
4897,RJ6,Jan-18,"6,987.0","2,310.0"
4900,RVR,Jan-18,"12,541.0","1,478.0"
4903,RJ1,Jan-18,"12,739.0","1,390.0"
4907,RQX,Jan-18,"10,679.0",621.0
4909,RYJ,Jan-18,"9,999.0","3,559.0"
4912,RJZ,Jan-18,"16,668.0","4,931.0"
4915,RAX,Jan-18,"9,047.0","1,287.0"
4917,RJ2,Jan-18,"13,162.0","3,787.0"
4919,R1K,Jan-18,"12,208.0","4,689.0"
4923,RAP,Jan-18,"15,685.0","3,838.0"
4925,RAL,Jan-18,"19,763.0","3,222.0"
4928,RJ7,Jan-18,"12,982.0","2,422.0"
4931,RAS,Jan-18,"5,617.0","2,602.0"
4936,RRV,Jan-18,"11,589.0","1,616.0"
4939,RKE,Jan-18,"8,899.0","1,203.0"
4942,RDD,Jan-18,"12,093.0","1,933.0"
4943,RC1,Jan-18,"6,162.0",802.0
4946,RQ3,Jan-18,"4,903.0",119.0
4947,RJF,Jan-18,"5,765.0","1,448.0"
4949,RGT,Jan-18,"9,522.0","1,950.0"
4951,RFS,Jan-18,"6,927.0",692.0
4953,RDE,Jan-18,"7,552.0",870.0
4956,RTG,Jan-18,"10,753.0","1,862.0"
4960,RWH,Jan-18,"8,831.0","2,353.0"
4964,RLT,Jan-18,"6,717.0","1,423.0"
4966,RR1,Jan-18,"19,375.0","5,741.0"
4969,RGQ,Jan-18,"6,749.0",758.0
4971,RGP,Jan-18,"5,642.0",933.0
4973,RNQ,Jan-18,"7,362.0","2,290.0"
4977,RC9,Jan-18,"8,798.0",267.0
4982,RQ8,Jan-18,"7,867.0","1,869.0"
4984,RD8,Jan-18,"6,977.0","1,259.0"
4986,RM1,Jan-18,"8,002.0","3,095.0"
4988,RGN,Jan-18,"11,584.0","3,434.0"
4990,RNS,Jan-18,"8,145.0","1,803.0"
4995,RX1,Jan-18,"11,874.0","4,213.0"
5002,RXK,Jan-18,"14,708.0","3,244.0"
5005,RK5,Jan-18,"8,315.0","1,577.0"
5007,RXW,Jan-18,"8,580.0","3,489.0"
5012,RJC,Jan-18,"5,458.0",780.0
5014,RAJ,Jan-18,"7,213.0","1,709.0"
5017,RNA,Jan-18,"8,741.0","2,591.0"
5019,RQW,Jan-18,"8,422.0","2,830.0"
5020,RCX,Jan-18,"5,327.0","1,007.0"
5021,RL4,Jan-18,"11,186.0","2,931.0"
5023,RWD,Jan-18,"11,866.0","4,241.0"
5025,RRK,Jan-18,"10,083.0","2,181.0"
5026,RKB,Jan-18,"11,813.0","3,465.0"
5029,RWE,Jan-18,"18,173.0","4,970.0"
5031,RJE,Jan-18,"13,346.0","6,145.0"
5034,RBK,Jan-18,"6,610.0","2,416.0"
5037,RWG,Jan-18,"7,887.0","3,168.0"
5039,RGR,Jan-18,"5,468.0",980.0
5041,RWP,Jan-18,"10,218.0","4,039.0"
5043,RLQ,Jan-18,"4,532.0","1,263.0"
5044,REM,Jan-18,"7,457.0","2,059.0"
5046,RCF,Jan-18,"5,420.0",403.0
5047,RBS,Jan-18,"5,060.0",324.0
5049,RFF,Jan-18,"7,275.0","1,052.0"
5050,RXL,Jan-18,"5,434.0","2,511.0"
5052,RMC,Jan-18,"8,506.0","2,081.0"
5054,RAE,Jan-18,"9,962.0","2,448.0"
5058,RWY,Jan-18,"11,735.0","1,084.0"
5059,RLN,Jan-18,"8,106.0","2,049.0"
5062,RJR,Jan-18,"5,644.0","1,234.0"
5064,RXP,Jan-18,"10,759.0","3,135.0"
5066,RP5,Jan-18,"10,919.0","1,680.0"
5068,RJN,Jan-18,"3,818.0","1,103.0"
5070,RXR,Jan-18,"8,389.0","3,352.0"
5073,RR7,Jan-18,"7,269.0",802.0
5075,RCD,Jan-18,"4,025.0",370.0
5078,RWA,Jan-18,"10,867.0","2,613.0"
5081,RXN,Jan-18,"5,530.0","2,103.0"
5084,RR8,Jan-18,"16,080.0","5,412.0"
5089,R0A,Jan-18,"20,940.0","4,840.0"
5092,RBT,Jan-18,"5,272.0","1,515.0"
5094,RXF,Jan-18,"19,760.0","4,196.0"
5095,RNL,Jan-18,"7,399.0","1,446.0"
5097,RVW,Jan-18,"3,881.0",471.0
5101,RJL,Jan-18,"11,366.0","1,715.0"
5103,RTF,Jan-18,"8,124.0","1,349.0"
5106,RW6,Jan-18,"22,238.0","5,639.0"
5110,RQ6,Jan-18,"7,750.0","2,407.0"
5113,RM3,Jan-18,"8,048.0","1,533.0"
5116,RCU,Jan-18,"4,354.0",105.0
5118,RHQ,Jan-18,"8,970.0","2,786.0"
5122,RTR,Jan-18,"10,214.0","1,092.0"
5124,RE9,Jan-18,"5,312.0",813.0
5126,RVY,Jan-18,"6,117.0","1,864.0"
5128,RBN,Jan-18,"9,281.0","2,620.0"
5130,RWJ,Jan-18,"7,358.0","2,256.0"
5132,RMP,Jan-18,"7,150.0","1,847.0"
5134,RTD,Jan-18,"9,471.0","1,334.0"
5137,RFR,Jan-18,"7,868.0","1,013.0"
5139,RTX,Jan-18,"7,030.0","1,744.0"
5142,RWW,Jan-18,"6,289.0","1,553.0"
5145,RBL,Jan-18,"7,718.0","2,249.0"
5149,RRF,Jan-18,"6,332.0","1,812.0"
5151,RCB,Jan-18,"8,731.0","2,691.0"
5153,RTK,Jan-18,"8,162.0","1,821.0"
5159,RXH,Jan-18,"12,166.0","2,628.0"
5163,RXQ,Jan-18,"6,130.0","1,630.0"
5167,RN7,Jan-18,"8,982.0","1,848.0"
5169,RBD,Jan-18,"3,628.0",274.0
5172,RVV,Jan-18,"13,196.0","5,065.0"
5174,RXC,Jan-18,"9,148.0","1,256.0"
5178,RDU,Jan-18,"20,059.0","3,287.0"
5180,RTE,Jan-18,"11,699.0","1,195.0"
5181,RN3,Jan-18,"6,079.0","1,882.0"
5183,RN5,Jan-18,"8,821.0","1,624.0"
5187,R1F,Jan-18,"3,581.0","1,063.0"
5190,RWF,Jan-18,"12,011.0","2,061.0"
5192,RPA,Jan-18,"7,531.0","2,369.0"
5194,RVJ,Jan-18,"7,008.0","1,744.0"
5195,RBZ,Jan-18,"3,453.0","1,006.0"
5199,RTH,Jan-18,"10,627.0","2,153.0"
5203,RK9,Jan-18,"7,952.0","2,140.0"
5206,RD3,Jan-18,"5,024.0",684.0
5208,RHU,Jan-18,"8,691.0","3,238.0"
5212,RHW,Jan-18,"8,826.0","1,565.0"
5215,REF,Jan-18,"5,773.0","2,207.0"
5217,RH8,Jan-18,"8,020.0","1,033.0"
5219,RA2,Jan-18,"5,613.0",325.0
5220,RD1,Jan-18,"5,737.0","1,851.0"
5222,RNZ,Jan-18,"3,666.0",533.0
5230,RTP,Jan-18,"7,908.0","1,027.0"
5233,RBA,Jan-18,"5,637.0",721.0
5235,RDZ,Jan-18,"6,003.0",551.0
5238,RA9,Jan-18,"5,920.0","1,348.0"
5240,RHM,Jan-18,"8,273.0","1,462.0"
5243,RA7,Jan-18,"9,289.0","1,862.0"
5246,RYR,Jan-18,"10,653.0","1,297.0"
5247,RA3,Jan-18,"3,670.0",924.0
5251,RA4,Jan-18,"4,163.0",218.0
5252,RF4,Dec-17,"21,384.0","5,818.0"
5255,R1H,Dec-17,"26,833.0","6,098.0"
5260,RQM,Dec-17,"17,695.0","1,569.0"
5262,RJ6,Dec-17,"6,714.0","1,725.0"
5265,RVR,Dec-17,"12,519.0","1,411.0"
5268,RJ1,Dec-17,"12,351.0","1,730.0"
5272,RQX,Dec-17,"10,236.0",568.0
5274,RYJ,Dec-17,"9,940.0","3,527.0"
5277,RJZ,Dec-17,"17,524.0","4,846.0"
5280,RAX,Dec-17,"9,076.0","1,361.0"
5282,RJ2,Dec-17,"13,202.0","3,101.0"
5284,R1K,Dec-17,"11,883.0","4,912.0"
5288,RAP,Dec-17,"15,188.0","4,165.0"
5290,RAL,Dec-17,"19,199.0","3,662.0"
5293,RJ7,Dec-17,"12,796.0","2,112.0"
5296,RAS,Dec-17,"5,828.0","2,553.0"
5300,RRV,Dec-17,"11,130.0","1,491.0"
5303,RKE,Dec-17,"8,583.0","1,156.0"
5306,RDD,Dec-17,"12,032.0","1,978.0"
5307,RC1,Dec-17,"6,269.0",926.0
5310,RQ3,Dec-17,"5,088.0",422.0
5311,RJF,Dec-17,"5,568.0","1,009.0"
5313,RGT,Dec-17,"9,740.0","2,119.0"
5315,RFS,Dec-17,"7,117.0",513.0
5317,RDE,Dec-17,"7,836.0","1,454.0"
5320,RTG,Dec-17,"11,184.0","2,945.0"
5324,RWH,Dec-17,"9,064.0","2,973.0"
5328,RLT,Dec-17,"6,805.0","1,155.0"
5330,RR1,Dec-17,"19,294.0","5,239.0"
5333,RGQ,Dec-17,"7,259.0","1,129.0"
5335,RGP,Dec-17,"5,767.0","1,038.0"
5337,RNQ,Dec-17,"7,488.0","1,989.0"
5341,RC9,Dec-17,"8,851.0",240.0
5346,RQ8,Dec-17,"7,996.0","2,170.0"
5348,RD8,Dec-17,"7,108.0","1,367.0"
5350,RM1,Dec-17,"8,658.0","3,167.0"
5352,RGN,Dec-17,"12,005.0","4,007.0"
5354,RNS,Dec-17,"8,620.0","1,996.0"
5359,RX1,Dec-17,"12,340.0","4,245.0"
5366,RXK,Dec-17,"14,643.0","3,814.0"
5369,RK5,Dec-17,"8,479.0","1,712.0"
5371,RXW,Dec-17,"8,298.0","3,048.0"
5376,RJC,Dec-17,"5,712.0",891.0
5378,RAJ,Dec-17,"7,472.0","1,935.0"
5381,RNA,Dec-17,"8,410.0","2,961.0"
5383,RQW,Dec-17,"8,584.0","2,808.0"
5384,RCX,Dec-17,"5,656.0","1,076.0"
5385,RL4,Dec-17,"10,705.0","2,314.0"
5387,RWD,Dec-17,"11,883.0","3,977.0"
5389,RRK,Dec-17,"9,667.0",986.0
5390,RKB,Dec-17,"11,597.0","3,160.0"
5393,RWE,Dec-17,"18,473.0","5,705.0"
5395,RJE,Dec-17,"13,524.0","5,545.0"
5398,RBK,Dec-17,"6,576.0","2,290.0"
5401,RWG,Dec-17,"8,234.0","2,611.0"
5403,RGR,Dec-17,"5,959.0",997.0
5404,RWP,Dec-17,"10,225.0","3,663.0"
5406,RLQ,Dec-17,"4,696.0","1,314.0"
5407,REM,Dec-17,"7,436.0","2,153.0"
5409,RCF,Dec-17,"5,878.0",537.0
5410,RBS,Dec-17,"5,226.0",306.0
5412,RFF,Dec-17,"7,483.0","1,054.0"
5413,RXL,Dec-17,"6,086.0","3,616.0"
5415,RMC,Dec-17,"8,894.0","2,291.0"
5417,RAE,Dec-17,"10,439.0","2,284.0"
5421,RWY,Dec-17,"12,653.0","1,514.0"
5422,RLN,Dec-17,"8,785.0","2,216.0"
5425,RJR,Dec-17,"6,008.0","1,637.0"
5427,RXP,Dec-17,"11,783.0","2,814.0"
5429,RP5,Dec-17,"11,104.0","1,585.0"
5433,RXR,Dec-17,"8,797.0","2,583.0"
5436,RR7,Dec-17,"7,812.0",963.0
5438,RCD,Dec-17,"4,294.0",409.0
5442,RWA,Dec-17,"11,156.0","2,090.0"
5445,RXN,Dec-17,"5,661.0","2,155.0"
5448,RR8,Dec-17,"16,757.0","5,033.0"
5453,R0A,Dec-17,"21,430.0","5,355.0"
5456,RBT,Dec-17,"5,789.0","1,904.0"
5458,RXF,Dec-17,"20,860.0","4,013.0"
5459,RNL,Dec-17,"7,886.0","1,287.0"
5461,RVW,Dec-17,"4,288.0",838.0
5465,RJL,Dec-17,"11,252.0","1,501.0"
5467,RTF,Dec-17,"8,419.0","1,321.0"
5470,RW6,Dec-17,"22,680.0","6,740.0"
5474,RQ6,Dec-17,"7,498.0","2,063.0"
5477,RM3,Dec-17,"8,429.0","1,624.0"
5480,RCU,Dec-17,"4,808.0",168.0
5482,RHQ,Dec-17,"8,995.0","2,718.0"
5486,RTR,Dec-17,"10,938.0",867.0
5488,RE9,Dec-17,"5,596.0",679.0
5490,RVY,Dec-17,"6,270.0","1,925.0"
5492,RBN,Dec-17,"9,382.0","2,524.0"
5494,RWJ,Dec-17,"7,653.0","2,341.0"
5496,RMP,Dec-17,"7,090.0","1,432.0"
5498,RTD,Dec-17,"10,121.0","1,177.0"
