index,org_code,period,admissions
10542,RBA,2018-10-01,2179
10544,RDZ,2018-10-01,1815
10547,RA9,2018-10-01,2454
10549,RA7,2018-10-01,3277
10551,RK9,2018-10-01,3055
10554,RA3,2018-10-01,1120
10557,RA4,2018-10-01,1487
10558,RF4,2018-09-01,4804
10561,R1H,2018-09-01,8219
10567,RQM,2018-09-01,4006
10569,RJ6,2018-09-01,2160
10572,RVR,2018-09-01,3221
10575,RJ1,2018-09-01,3353
10579,RQX,2018-09-01,1650
10581,RYJ,2018-09-01,3262
10584,RJZ,2018-09-01,4384
10587,RAX,2018-09-01,2242
10589,RJ2,2018-09-01,4291
10591,R1K,2018-09-01,5883
10595,RAP,2018-09-01,2574
10598,RAL,2018-09-01,4137
10600,RJ7,2018-09-01,4024
10602,RAS,2018-09-01,2079
10608,RRV,2018-09-01,1773
10610,RKE,2018-09-01,1385
10613,RDD,2018-09-01,3247
10614,RC1,2018-09-01,1827
10617,RQ3,2018-09-01,1166
10618,RGT,2018-09-01,3257
10620,RFS,2018-09-01,2117
10626,RWH,2018-09-01,2931
10628,RDE,2018-09-01,4404
10632,RLT,2018-09-01,1315
10635,RGP,2018-09-01,1403
10637,RNQ,2018-09-01,2523
10641,RC9,2018-09-01,2725
10646,RQ8,2018-09-01,2204
10648,RD8,2018-09-01,1744
10650,RM1,2018-09-01,2731
10652,RGN,2018-09-01,3466
10654,RNS,2018-09-01,2892
10659,RX1,2018-09-01,3774
10666,RXK,2018-09-01,3106
10669,RK5,2018-09-01,2591
10671,RXW,2018-09-01,2318
10676,RJC,2018-09-01,1785
10678,RAJ,2018-09-01,2133
10681,RNA,2018-09-01,2093
10683,RQW,2018-09-01,2239
10684,RCX,2018-09-01,2038
10685,RL4,2018-09-01,2743
10687,RWD,2018-09-01,3659
10689,RRK,2018-09-01,10819
10691,RKB,2018-09-01,4249
10694,RTG,2018-09-01,5310
10696,RWE,2018-09-01,4682
10698,RJE,2018-09-01,5607
10701,RBK,2018-09-01,1957
10704,RWG,2018-09-01,2877
10706,RGR,2018-09-01,1927
10708,RWP,2018-09-01,3015
10710,RLQ,2018-09-01,1249
10712,REM,2018-09-01,3382
10714,RCF,2018-09-01,1343
10717,RBS,2018-09-01,1107
10718,RFF,2018-09-01,2140
10719,RXL,2018-09-01,2293
10721,RMC,2018-09-01,2155
10723,RAE,2018-09-01,3389
10727,RWY,2018-09-01,2887
10728,RLN,2018-09-01,2893
10731,RJR,2018-09-01,1828
10733,RXP,2018-09-01,3497
10735,RP5,2018-09-01,3307
10739,RJN,2018-09-01,898
10741,RXR,2018-09-01,3394
10744,RR7,2018-09-01,1696
10747,RCD,2018-09-01,937
10749,RWA,2018-09-01,2825
10751,RXN,2018-09-01,2116
10753,RR8,2018-09-01,4987
10756,R0A,2018-09-01,6863
10760,RBT,2018-09-01,2252
10762,RXF,2018-09-01,3851
10766,RNL,2018-09-01,2128
10768,RVW,2018-09-01,1536
10772,RJL,2018-09-01,2903
10773,RTF,2018-09-01,4264
10777,RW6,2018-09-01,6056
10781,RQ6,2018-09-01,2298
10784,RM3,2018-09-01,2686
10787,RCU,2018-09-01,673
10789,RHQ,2018-09-01,2891
10793,RTR,2018-09-01,2263
10795,RE9,2018-09-01,1224
10797,RVY,2018-09-01,2582
10799,RBN,2018-09-01,4284
10800,RWJ,2018-09-01,2508
10802,RMP,2018-09-01,1847
10804,RTD,2018-09-01,2405
10807,RFR,2018-09-01,1512
10809,RTX,2018-09-01,2017
10812,RWW,2018-09-01,2303
10815,RBL,2018-09-01,2365
10818,RRF,2018-09-01,2275
10820,RCB,2018-09-01,3804
10822,RTK,2018-09-01,1984
10828,RXH,2018-09-01,3187
10831,RXQ,2018-09-01,3109
10834,RN7,2018-09-01,2545
10837,RVV,2018-09-01,3766
10839,RXC,2018-09-01,3111
10843,RDU,2018-09-01,6093
10844,RN5,2018-09-01,2259
10848,R1F,2018-09-01,891
10851,RWF,2018-09-01,4043
10853,RPA,2018-09-01,2119
10856,RTH,2018-09-01,2884
10859,RHU,2018-09-01,3209
10863,RHW,2018-09-01,2913
10866,RA2,2018-09-01,1876
10870,RTP,2018-09-01,2419
10873,RHM,2018-09-01,3362
10876,RYR,2018-09-01,3439
10881,RBD,2018-09-01,1371
10885,RTE,2018-09-01,3756
10886,RN3,2018-09-01,2285
10888,RVJ,2018-09-01,2966
10889,RBZ,2018-09-01,1127
10893,RD3,2018-09-01,1734
10895,REF,2018-09-01,2687
10897,RH8,2018-09-01,1955
10899,RD1,2018-09-01,2475
10901,RNZ,2018-09-01,1163
10906,RBA,2018-09-01,2148
10908,RDZ,2018-09-01,1854
10911,RA9,2018-09-01,2415
10913,RA7,2018-09-01,3023
10915,RK9,2018-09-01,2918
10918,RA3,2018-09-01,948
10921,RA4,2018-09-01,1483
10922,RF4,2018-08-01,4989
10925,R1H,2018-08-01,7715
10931,RQM,2018-08-01,3809
10933,RJ6,2018-08-01,1924
10936,RVR,2018-08-01,3329
10939,RJ1,2018-08-01,3398
10943,RQX,2018-08-01,1566
10945,RYJ,2018-08-01,3263
10948,RJZ,2018-08-01,4384
10951,RAX,2018-08-01,2061
10953,RJ2,2018-08-01,4306
10955,R1K,2018-08-01,5891
10959,RAP,2018-08-01,2475
10962,RAL,2018-08-01,4324
10964,RJ7,2018-08-01,3870
10966,RAS,2018-08-01,1875
10972,RRV,2018-08-01,1893
10974,RKE,2018-08-01,1320
10977,RDD,2018-08-01,3318
10978,RC1,2018-08-01,1908
10981,RQ3,2018-08-01,870
10982,RGT,2018-08-01,3373
10984,RFS,2018-08-01,2075
10990,RWH,2018-08-01,2889
10992,RDE,2018-08-01,4590
10996,RLT,2018-08-01,1326
10999,RGP,2018-08-01,1419
11001,RNQ,2018-08-01,2596
11005,RC9,2018-08-01,2754
11010,RQ8,2018-08-01,2402
11012,RD8,2018-08-01,1802
11014,RM1,2018-08-01,2842
11016,RGN,2018-08-01,3583
11018,RNS,2018-08-01,2988
11023,RX1,2018-08-01,3837
11030,RXK,2018-08-01,3151
11033,RK5,2018-08-01,2747
11035,RXW,2018-08-01,2472
11040,RJC,2018-08-01,1720
11042,RAJ,2018-08-01,2134
11045,RNA,2018-08-01,2298
11047,RQW,2018-08-01,2191
11048,RCX,2018-08-01,2211
11049,RL4,2018-08-01,2592
11051,RWD,2018-08-01,3711
11053,RRK,2018-08-01,10519
11055,RKB,2018-08-01,4067
11058,RTG,2018-08-01,5164
11060,RWE,2018-08-01,4543
11062,RJE,2018-08-01,5663
11065,RBK,2018-08-01,2020
11068,RWG,2018-08-01,2843
11070,RGR,2018-08-01,1867
11072,RWP,2018-08-01,3093
11074,RLQ,2018-08-01,1327
11076,REM,2018-08-01,3552
11078,RCF,2018-08-01,1388
11081,RBS,2018-08-01,857
11082,RFF,2018-08-01,2155
11083,RXL,2018-08-01,2344
11085,RMC,2018-08-01,2075
11087,RAE,2018-08-01,3440
11091,RWY,2018-08-01,2842
11092,RLN,2018-08-01,2835
11095,RJR,2018-08-01,1800
11097,RXP,2018-08-01,3517
11099,RP5,2018-08-01,3294
11103,RJN,2018-08-01,918
11105,RXR,2018-08-01,3129
11108,RR7,2018-08-01,1774
11111,RCD,2018-08-01,977
11113,RWA,2018-08-01,2848
11115,RXN,2018-08-01,2063
11117,RR8,2018-08-01,5039
11120,R0A,2018-08-01,6615
11124,RBT,2018-08-01,2422
11126,RXF,2018-08-01,3894
11130,RNL,2018-08-01,2063
11132,RVW,2018-08-01,1462
11136,RJL,2018-08-01,2962
11137,RTF,2018-08-01,4218
11141,RW6,2018-08-01,6201
11145,RQ6,2018-08-01,2568
11148,RM3,2018-08-01,2678
11151,RCU,2018-08-01,430
11152,RHQ,2018-08-01,2943
11156,RTR,2018-08-01,2323
11158,RE9,2018-08-01,1166
11160,RVY,2018-08-01,2321
11162,RBN,2018-08-01,4370
11163,RWJ,2018-08-01,2695
11165,RMP,2018-08-01,1713
11167,RTD,2018-08-01,2327
11170,RFR,2018-08-01,1499
11172,RTX,2018-08-01,2028
11175,RWW,2018-08-01,2402
11178,RBL,2018-08-01,2522
11181,RRF,2018-08-01,2496
11183,RCB,2018-08-01,3754
11185,RTK,2018-08-01,2248
11191,RXH,2018-08-01,3379
11194,RXQ,2018-08-01,3028
11197,RN7,2018-08-01,2527
11200,RVV,2018-08-01,4316
11202,RXC,2018-08-01,3264
11206,RDU,2018-08-01,6321
11207,RN5,2018-08-01,2504
11211,R1F,2018-08-01,882
11214,RWF,2018-08-01,4255
11216,RPA,2018-08-01,2038
11219,RTH,2018-08-01,3064
11222,RHU,2018-08-01,3392
11226,RHW,2018-08-01,2882
11229,RA2,2018-08-01,2231
11233,RTP,2018-08-01,2511
11236,RHM,2018-08-01,3027
11239,RYR,2018-08-01,3714
11244,RBD,2018-08-01,1497
11248,RTE,2018-08-01,3825
11249,RN3,2018-08-01,2163
11251,RVJ,2018-08-01,3000
11252,RBZ,2018-08-01,1199
11256,RD3,2018-08-01,1767
11258,REF,2018-08-01,2830
11260,RH8,2018-08-01,1906
11262,RD1,2018-08-01,2564
11264,RNZ,2018-08-01,1247
11269,RBA,2018-08-01,2189
11271,RDZ,2018-08-01,1966
11274,RA9,2018-08-01,2670
11276,RA7,2018-08-01,2805
11278,RK9,2018-08-01,2934
11281,RA3,2018-08-01,1171
11284,RA4,2018-08-01,1331
11285,RF4,2018-07-01,5004
11288,R1H,2018-07-01,7986
11294,RQM,2018-07-01,4130
11296,RJ6,2018-07-01,1710
11299,RVR,2018-07-01,3374
11302,RJ1,2018-07-01,3500
11306,RQX,2018-07-01,1676
11308,RYJ,2018-07-01,3331
11311,RJZ,2018-07-01,4499
11314,RAX,2018-07-01,2171
11316,RJ2,2018-07-01,4652
11318,R1K,2018-07-01,6098
11322,RAP,2018-07-01,2575
11325,RAL,2018-07-01,4530
11328,RJ7,2018-07-01,3882
11331,RAS,2018-07-01,2006
11337,RRV,2018-07-01,1972
11339,RKE,2018-07-01,1469
11342,RDD,2018-07-01,3469
11343,RC1,2018-07-01,1941
11346,RQ3,2018-07-01,1096
11347,RGT,2018-07-01,2992
11349,RFS,2018-07-01,2177
11355,RWH,2018-07-01,2932
11357,RDE,2018-07-01,4391
11361,RLT,2018-07-01,1419
11364,RGP,2018-07-01,1482
11366,RNQ,2018-07-01,2489
11370,RC9,2018-07-01,2559
11375,RQ8,2018-07-01,2286
11377,RD8,2018-07-01,1808
11379,RM1,2018-07-01,2872
11381,RGN,2018-07-01,3550
11383,RNS,2018-07-01,2972
11388,RX1,2018-07-01,4045
11395,RXK,2018-07-01,3281
11398,RK5,2018-07-01,2778
11400,RXW,2018-07-01,2468
11405,RJC,2018-07-01,1771
11407,RAJ,2018-07-01,2182
11410,RNA,2018-07-01,2277
11412,RQW,2018-07-01,2125
11413,RCX,2018-07-01,2187
11414,RL4,2018-07-01,2808
11416,RWD,2018-07-01,3718
11418,RRK,2018-07-01,11332
11420,RKB,2018-07-01,4273
11423,RTG,2018-07-01,5302
11425,RWE,2018-07-01,4522
11427,RJE,2018-07-01,5855
11430,RBK,2018-07-01,2009
11433,RWG,2018-07-01,3103
11435,RGR,2018-07-01,2010
11437,RWP,2018-07-01,3210
11439,RLQ,2018-07-01,1360
11441,REM,2018-07-01,3725
11443,RCF,2018-07-01,1388
11446,RBS,2018-07-01,993
11447,RFF,2018-07-01,2064
11448,RXL,2018-07-01,2383
11450,RMC,2018-07-01,2179
11452,RAE,2018-07-01,3678
11456,RWY,2018-07-01,2938
11457,RLN,2018-07-01,2706
11460,RJR,2018-07-01,1766
11462,RXP,2018-07-01,3780
11464,RP5,2018-07-01,3265
11468,RJN,2018-07-01,900
11470,RXR,2018-07-01,3090
11473,RR7,2018-07-01,1681
11476,RCD,2018-07-01,915
11478,RWA,2018-07-01,3011
11480,RXN,2018-07-01,2107
11482,RR8,2018-07-01,5345
11486,R0A,2018-07-01,6818
11489,RBT,2018-07-01,2255
11491,RXF,2018-07-01,3981
11495,RNL,2018-07-01,2089
11497,RVW,2018-07-01,1578
11501,RJL,2018-07-01,3022
11502,RTF,2018-07-01,4266
11506,RW6,2018-07-01,6282
11510,RQ6,2018-07-01,2458
11513,RM3,2018-07-01,2851
11516,RCU,2018-07-01,617
11518,RHQ,2018-07-01,2916
11522,RTR,2018-07-01,2427
11524,RE9,2018-07-01,1318
11526,RVY,2018-07-01,2233
11528,RBN,2018-07-01,4470
11529,RWJ,2018-07-01,2738
11531,RMP,2018-07-01,1859
11533,RTD,2018-07-01,2446
11536,RFR,2018-07-01,1563
11538,RTX,2018-07-01,2025
11541,RWW,2018-07-01,2424
11544,RBL,2018-07-01,2504
11547,RRF,2018-07-01,2551
11549,RCB,2018-07-01,3945
11551,RTK,2018-07-01,1952
11557,RXH,2018-07-01,3405
11560,RXQ,2018-07-01,3138
11563,RN7,2018-07-01,2757
11566,RVV,2018-07-01,4357
11568,RXC,2018-07-01,3100
11572,RDU,2018-07-01,6519
11573,RN5,2018-07-01,2511
11577,R1F,2018-07-01,884
11580,RWF,2018-07-01,4432
11582,RPA,2018-07-01,2258
11585,RTH,2018-07-01,3231
11588,RHU,2018-07-01,3330
11592,RHW,2018-07-01,2958
11595,RA2,2018-07-01,2255
11599,RTP,2018-07-01,2474
11602,RHM,2018-07-01,3172
11605,RYR,2018-07-01,3541
11610,RBD,2018-07-01,1349
11614,RTE,2018-07-01,3844
11615,RN3,2018-07-01,2318
11617,RVJ,2018-07-01,2993
11618,RBZ,2018-07-01,1077
11622,RD3,2018-07-01,1738
11624,REF,2018-07-01,2824
11626,RH8,2018-07-01,1904
11628,RD1,2018-07-01,2460
11630,RNZ,2018-07-01,1211
11635,RBA,2018-07-01,2135
11637,RDZ,2018-07-01,1901
11640,RA9,2018-07-01,2560
11642,RA7,2018-07-01,2910
11644,RK9,2018-07-01,2979
11647,RA3,2018-07-01,1136
11650,RA4,2018-07-01,1515
11651,RF4,2018-06-01,5048
11654,R1H,2018-06-01,7643
11660,RQM,2018-06-01,4099
11662,RJ6,2018-06-01,1741
11665,RVR,2018-06-01,3283
11668,RJ1,2018-06-01,3390
11672,RQX,2018-06-01,1550
11674,RYJ,2018-06-01,3222
11677,RJZ,2018-06-01,4454
11680,RAX,2018-06-01,2190
11682,RJ2,2018-06-01,4514
11684,R1K,2018-06-01,5727
11688,RAP,2018-06-01,2620
11691,RAL,2018-06-01,4478
11694,RJ7,2018-06-01,3823
11697,RAS,2018-06-01,1996
11703,RRV,2018-06-01,1819
11705,RKE,2018-06-01,1428
11708,RDD,2018-06-01,3193
11709,RC1,2018-06-01,1882
11712,RQ3,2018-06-01,1071
11713,RJF,2018-06-01,1790
11715,RGT,2018-06-01,3239
11717,RFS,2018-06-01,1936
11720,RDE,2018-06-01,2365
11723,RTG,2018-06-01,3263
11727,RWH,2018-06-01,2859
11731,RLT,2018-06-01,1380
11733,RR1,2018-06-01,6609
11736,RGQ,2018-06-01,1894
11738,RGP,2018-06-01,1403
11740,RNQ,2018-06-01,2605
11744,RC9,2018-06-01,2590
11749,RQ8,2018-06-01,2101
11751,RD8,2018-06-01,1811
11753,RM1,2018-06-01,2781
11755,RGN,2018-06-01,3459
11757,RNS,2018-06-01,2616
11762,RX1,2018-06-01,3774
11769,RXK,2018-06-01,3120
11772,RK5,2018-06-01,2589
11774,RXW,2018-06-01,2364
11779,RJC,2018-06-01,1791
11781,RAJ,2018-06-01,2099
11784,RNA,2018-06-01,2161
11786,RQW,2018-06-01,2131
11787,RCX,2018-06-01,2123
11788,RL4,2018-06-01,2646
11790,RWD,2018-06-01,3551
11792,RRK,2018-06-01,3942
11793,RKB,2018-06-01,4175
11796,RWE,2018-06-01,4346
11798,RJE,2018-06-01,5753
11801,RBK,2018-06-01,2007
11804,RWG,2018-06-01,2947
11806,RGR,2018-06-01,1935
11808,RWP,2018-06-01,2990
11810,RLQ,2018-06-01,1256
11812,REM,2018-06-01,3399
11814,RCF,2018-06-01,1383
11817,RBS,2018-06-01,956
11818,RFF,2018-06-01,2042
11819,RXL,2018-06-01,2354
11821,RMC,2018-06-01,2143
11823,RAE,2018-06-01,3664
11827,RWY,2018-06-01,2777
11828,RLN,2018-06-01,2736
11831,RJR,2018-06-01,1694
11833,RXP,2018-06-01,3523
11835,RP5,2018-06-01,3006
11839,RJN,2018-06-01,902
11841,RXR,2018-06-01,3209
11844,RR7,2018-06-01,1646
11846,RCD,2018-06-01,887
11848,RWA,2018-06-01,2985
11850,RXN,2018-06-01,2001
11852,RR8,2018-06-01,5068
11856,R0A,2018-06-01,6532
11859,RBT,2018-06-01,2203
11861,RXF,2018-06-01,4000
11865,RNL,2018-06-01,2006
11867,RVW,2018-06-01,1404
11871,RJL,2018-06-01,2791
11872,RTF,2018-06-01,3938
11876,RW6,2018-06-01,6041
11880,RQ6,2018-06-01,2390
11883,RM3,2018-06-01,2480
11886,RCU,2018-06-01,551
11888,RHQ,2018-06-01,2751
11892,RTR,2018-06-01,2306
11894,RE9,2018-06-01,1147
11896,RVY,2018-06-01,2272
11898,RBN,2018-06-01,4515
11899,RWJ,2018-06-01,2812
11901,RMP,2018-06-01,1847
11903,RTD,2018-06-01,2252
11906,RFR,2018-06-01,1491
11908,RTX,2018-06-01,2041
11911,RWW,2018-06-01,2337
11914,RBL,2018-06-01,2355
11917,RRF,2018-06-01,2635
11919,RCB,2018-06-01,3646
11921,RTK,2018-06-01,2099
11927,RXH,2018-06-01,3370
11930,RXQ,2018-06-01,2908
11933,RN7,2018-06-01,2669
11936,RVV,2018-06-01,4182
11938,RXC,2018-06-01,3131
11942,RDU,2018-06-01,6511
11943,RN5,2018-06-01,2291
11947,R1F,2018-06-01,874
11950,RWF,2018-06-01,4043
11952,RPA,2018-06-01,2192
11955,RTH,2018-06-01,3141
11958,RHU,2018-06-01,3363
11962,RHW,2018-06-01,2865
11965,RA2,2018-06-01,2197
11969,RTP,2018-06-01,2464
11972,RHM,2018-06-01,3087
11975,RYR,2018-06-01,3651
11980,RBD,2018-06-01,1295
11984,RTE,2018-06-01,3703
11985,RN3,2018-06-01,2165
11987,RVJ,2018-06-01,2513
11988,RBZ,2018-06-01,1071
11992,RD3,2018-06-01,1695
11994,REF,2018-06-01,2663
11996,RH8,2018-06-01,1865
11998,RD1,2018-06-01,2350
12000,RNZ,2018-06-01,1189
12005,RBA,2018-06-01,2074
12007,RDZ,2018-06-01,1814
12010,RA9,2018-06-01,2479
12012,RA7,2018-06-01,2818
12014,RK9,2018-06-01,2983
12018,RA3,2018-06-01,1035
12021,RA4,2018-06-01,1341
12022,RF4,2018-05-01,5258
12025,R1H,2018-05-01,8134
12031,RQM,2018-05-01,4013
12033,RJ6,2018-05-01,1852
12036,RVR,2018-05-01,3396
12039,RJ1,2018-05-01,3436
12043,RQX,2018-05-01,1670
12045,RYJ,2018-05-01,3294
12048,RJZ,2018-05-01,4552
12051,RAX,2018-05-01,2274
12053,RJ2,2018-05-01,4561
12055,R1K,2018-05-01,5963
12059,RAP,2018-05-01,2647
12062,RAL,2018-05-01,4459
12065,RJ7,2018-05-01,4007
12068,RAS,2018-05-01,1895
12074,RRV,2018-05-01,2008
12076,RKE,2018-05-01,1466
12079,RDD,2018-05-01,3307
12080,RC1,2018-05-01,2034
12083,RQ3,2018-05-01,1104
12084,RJF,2018-05-01,1842
12086,RGT,2018-05-01,2808
12088,RFS,2018-05-01,1922
12091,RDE,2018-05-01,2574
12094,RTG,2018-05-01,3537
12098,RWH,2018-05-01,3077
12102,RLT,2018-05-01,1356
12104,RR1,2018-05-01,7052
12107,RGQ,2018-05-01,1990
12109,RGP,2018-05-01,1500
12111,RNQ,2018-05-01,2666
12115,RC9,2018-05-01,2646
12120,RQ8,2018-05-01,2165
12122,RD8,2018-05-01,1869
12124,RM1,2018-05-01,2941
12126,RGN,2018-05-01,3712
12128,RNS,2018-05-01,2612
12133,RX1,2018-05-01,3940
12140,RXK,2018-05-01,3268
12143,RK5,2018-05-01,2681
12145,RXW,2018-05-01,2448
12150,RJC,2018-05-01,1878
12152,RAJ,2018-05-01,2150
12155,RNA,2018-05-01,2115
12157,RQW,2018-05-01,2050
12158,RCX,2018-05-01,2171
12159,RL4,2018-05-01,2601
12161,RWD,2018-05-01,3803
12163,RRK,2018-05-01,4044
12164,RKB,2018-05-01,4364
12167,RWE,2018-05-01,4736
12169,RJE,2018-05-01,5534
12172,RBK,2018-05-01,2010
12175,RWG,2018-05-01,3042
12177,RGR,2018-05-01,2093
12179,RWP,2018-05-01,3112
12181,RLQ,2018-05-01,1270
12183,REM,2018-05-01,3564
12185,RCF,2018-05-01,1239
12188,RBS,2018-05-01,1049
12189,RFF,2018-05-01,2144
12190,RXL,2018-05-01,2498
12192,RMC,2018-05-01,2291
12194,RAE,2018-05-01,3746
12198,RWY,2018-05-01,3172
12199,RLN,2018-05-01,2854
12202,RJR,2018-05-01,1752
12204,RXP,2018-05-01,3581
12206,RP5,2018-05-01,3184
12210,RJN,2018-05-01,967
12212,RXR,2018-05-01,3258
12215,RR7,2018-05-01,1768
12217,RCD,2018-05-01,982
12219,RWA,2018-05-01,3241
12221,RXN,2018-05-01,2151
12223,RR8,2018-05-01,5391
12227,R0A,2018-05-01,6860
12230,RBT,2018-05-01,2192
12232,RXF,2018-05-01,4276
12236,RNL,2018-05-01,2075
12238,RVW,2018-05-01,1576
12242,RJL,2018-05-01,2880
12243,RTF,2018-05-01,4006
12247,RW6,2018-05-01,6801
12251,RQ6,2018-05-01,2663
12254,RM3,2018-05-01,2773
12257,RCU,2018-05-01,584
12259,RHQ,2018-05-01,2974
12263,RTR,2018-05-01,2502
12265,RE9,2018-05-01,1292
12267,RVY,2018-05-01,2281
12269,RBN,2018-05-01,4510
12270,RWJ,2018-05-01,2865
12272,RMP,2018-05-01,1928
12274,RTD,2018-05-01,2487
12277,RFR,2018-05-01,1553
12279,RTX,2018-05-01,2198
12282,RWW,2018-05-01,2343
12285,RBL,2018-05-01,2469
12288,RRF,2018-05-01,2693
12290,RCB,2018-05-01,3890
12292,RTK,2018-05-01,2172
12298,RXH,2018-05-01,3460
12301,RXQ,2018-05-01,2913
12304,RN7,2018-05-01,2911
12307,RVV,2018-05-01,4445
12309,RXC,2018-05-01,3204
12313,RDU,2018-05-01,6642
12314,RN5,2018-05-01,2476
12318,R1F,2018-05-01,955
12321,RWF,2018-05-01,4331
12323,RPA,2018-05-01,2373
12326,RTH,2018-05-01,3268
12329,RHU,2018-05-01,3386
12333,RHW,2018-05-01,3029
12336,RA2,2018-05-01,2398
12341,RTP,2018-05-01,2512
12344,RHM,2018-05-01,3163
12347,RYR,2018-05-01,3706
12352,RBD,2018-05-01,1361
12356,RTE,2018-05-01,3890
12357,RN3,2018-05-01,2258
12359,RVJ,2018-05-01,2635
12360,RBZ,2018-05-01,1097
12364,RD3,2018-05-01,1810
12366,REF,2018-05-01,2827
12368,RH8,2018-05-01,2014
12370,RD1,2018-05-01,2413
12372,RNZ,2018-05-01,1215
12377,RBA,2018-05-01,2176
12379,RDZ,2018-05-01,1830
12382,RA9,2018-05-01,2522
12384,RA7,2018-05-01,2993
12386,RK9,2018-05-01,3075
12390,RA3,2018-05-01,1090
12393,RA4,2018-05-01,1471
12394,RF4,2018-04-01,4943
12397,R1H,2018-04-01,7480
12403,RQM,2018-04-01,3689
12405,RJ6,2018-04-01,1821
12408,RVR,2018-04-01,3253
12411,RJ1,2018-04-01,3202
12415,RQX,2018-04-01,1607
12417,RYJ,2018-04-01,3053
12420,RJZ,2018-04-01,4212
12423,RAX,2018-04-01,2160
12425,RJ2,2018-04-01,4457
12427,R1K,2018-04-01,5620
12431,RAP,2018-04-01,2416
12434,RAL,2018-04-01,4073
12437,RJ7,2018-04-01,3767
12440,RAS,2018-04-01,1878
12446,RRV,2018-04-01,1909
12448,RKE,2018-04-01,1403
12451,RDD,2018-04-01,3071
12452,RC1,2018-04-01,1965
12455,RQ3,2018-04-01,1014
12456,RJF,2018-04-01,1790
12458,RGT,2018-04-01,2999
12460,RFS,2018-04-01,1883
12463,RDE,2018-04-01,2398
12466,RTG,2018-04-01,3290
12470,RWH,2018-04-01,2798
12474,RLT,2018-04-01,1067
12476,RR1,2018-04-01,6497
12479,RGQ,2018-04-01,1841
12481,RGP,2018-04-01,1387
12483,RNQ,2018-04-01,2541
12487,RC9,2018-04-01,2656
12492,RQ8,2018-04-01,2113
12494,RD8,2018-04-01,1573
12496,RM1,2018-04-01,2820
12498,RGN,2018-04-01,3494
12500,RNS,2018-04-01,2520
12504,RX1,2018-04-01,3970
12511,RXK,2018-04-01,3231
12514,RK5,2018-04-01,2599
12516,RXW,2018-04-01,2291
12521,RJC,2018-04-01,1717
12523,RAJ,2018-04-01,2510
12526,RNA,2018-04-01,1935
12528,RQW,2018-04-01,1768
12529,RCX,2018-04-01,2140
12530,RL4,2018-04-01,2544
12532,RWD,2018-04-01,3503
12534,RRK,2018-04-01,3842
12535,RKB,2018-04-01,4007
12538,RWE,2018-04-01,4226
12540,RJE,2018-04-01,5035
12543,RBK,2018-04-01,1947
12546,RWG,2018-04-01,2753
12548,RGR,2018-04-01,2113
12550,RWP,2018-04-01,2963
12552,RLQ,2018-04-01,1298
12554,REM,2018-04-01,3253
12556,RCF,2018-04-01,1105
12559,RBS,2018-04-01,1048
12561,RFF,2018-04-01,2071
12562,RXL,2018-04-01,2282
12564,RMC,2018-04-01,2234
12566,RAE,2018-04-01,3594
12570,RWY,2018-04-01,2939
12571,RLN,2018-04-01,2892
12574,RJR,2018-04-01,1849
12576,RXP,2018-04-01,3575
12578,RP5,2018-04-01,3304
12582,RJN,2018-04-01,954
12584,RXR,2018-04-01,3111
12587,RR7,2018-04-01,1560
12590,RCD,2018-04-01,831
12593,RWA,2018-04-01,3102
12595,RXN,2018-04-01,2007
12597,RR8,2018-04-01,4954
12601,R0A,2018-04-01,6110
12604,RBT,2018-04-01,2077
12606,RXF,2018-04-01,3867
12610,RNL,2018-04-01,2023
12612,RVW,2018-04-01,1514
12616,RJL,2018-04-01,2796
12617,RTF,2018-04-01,3947
12621,RW6,2018-04-01,6445
12625,RQ6,2018-04-01,2501
12628,RM3,2018-04-01,2646
12630,RCU,2018-04-01,624
12632,RHQ,2018-04-01,2770
12636,RTR,2018-04-01,2331
12638,RE9,2018-04-01,1214
12640,RVY,2018-04-01,1788
12642,RBN,2018-04-01,3873
12643,RWJ,2018-04-01,2511
12645,RMP,2018-04-01,1736
12647,RTD,2018-04-01,2225
12650,RFR,2018-04-01,1472
12652,RTX,2018-04-01,1985
12655,RWW,2018-04-01,2197
12658,RBL,2018-04-01,2404
12662,RRF,2018-04-01,2284
12664,RCB,2018-04-01,3550
12666,RTK,2018-04-01,1942
12672,RXH,2018-04-01,3372
12675,RXQ,2018-04-01,2913
12678,RN7,2018-04-01,2754
12681,RVV,2018-04-01,4227
12683,RXC,2018-04-01,3033
12687,RDU,2018-04-01,6215
12688,RN5,2018-04-01,2307
12692,R1F,2018-04-01,867
12695,RWF,2018-04-01,3913
12697,RPA,2018-04-01,2276
12700,RTH,2018-04-01,3003
12703,RHU,2018-04-01,3317
12707,RHW,2018-04-01,2913
12710,RA2,2018-04-01,2267
12715,RTP,2018-04-01,2274
12717,RHM,2018-04-01,2915
12720,RYR,2018-04-01,3555
12725,RBD,2018-04-01,1238
12729,RTE,2018-04-01,3717
12730,RN3,2018-04-01,2168
12732,RVJ,2018-04-01,2536
12733,RBZ,2018-04-01,1043
12736,RD3,2018-04-01,1692
12738,REF,2018-04-01,2685
12740,RH8,2018-04-01,1878
12742,RD1,2018-04-01,2501
12744,RNZ,2018-04-01,1195
12749,RBA,2018-04-01,2156
12751,RDZ,2018-04-01,1954
12754,RA9,2018-04-01,2528
12756,RA7,2018-04-01,2985
12758,RK9,2018-04-01,2888
